Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
IN-2022-103969,2022-11-27,2022-12-02,CUST-0355,Customer 0355,Corporate,India,Kolkata,East,Off-Art-180,Office Supplies,Art,Art Item 46,4917.88,3,0.0,737.68
IN-2019-100831,2022-11-27,2022-12-01,CUST-0212,Customer 0212,Consumer,India,Mumbai,West,Tec-Pho-888,Technology,Phones,Phones Item 18,71023.78,5,0.1,11837.3
IN-2020-102023,2022-11-27,2022-11-28,CUST-0323,Customer 0323,Consumer,India,Pune,West,Fur-Tab-420,Furniture,Tables,Tables Item 16,44898.26,5,0.0,2244.91
IN-2021-103349,2022-11-27,2022-11-28,CUST-0234,Customer 0234,Corporate,India,Jaipur,North,Tec-Cop-560,Technology,Copiers,Copiers Item 37,145668.91,10,0.1,24278.15
IN-2019-102069,2022-11-27,2022-11-30,CUST-0364,Customer 0364,Consumer,India,Ahmedabad,West,Fur-Fur-845,Furniture,Furnishings,Furnishings Item 25,19745.33,6,0.0,987.27
IN-2020-102372,2022-11-28,2022-12-03,CUST-0456,Customer 0456,Home Office,India,Bangalore,South,Off-Art-826,Office Supplies,Art,Art Item 40,25091.81,9,0.1,1393.99
IN-2019-101621,2022-11-28,2022-12-01,CUST-0477,Customer 0477,Home Office,India,Surat,West,Tec-Acc-607,Technology,Accessories,Accessories Item 9,12993.21,1,0.1,2165.53
IN-2019-100499,2022-11-28,2022-11-29,CUST-0389,Customer 0389,Corporate,India,Bhubaneswar,East,Tec-Acc-363,Technology,Accessories,Accessories Item 25,76701.67,8,0.0,19175.42
IN-2021-102434,2022-11-28,2022-12-05,CUST-0008,Customer 0008,Home Office,India,Surat,West,Off-Pap-688,Office Supplies,Paper,Paper Item 8,2013.08,1,0.1,111.84
IN-2020-102522,2022-11-28,2022-12-05,CUST-0279,Customer 0279,Home Office,India,Mumbai,West,Off-Pap-852,Office Supplies,Paper,Paper Item 15,11783.66,4,0.1,654.65
IN-2021-104747,2022-12-01,2022-12-03,CUST-0117,Customer 0117,Corporate,India,Kochi,South,Fur-Tab-511,Furniture,Tables,Tables Item 38,9828.93,1,0.2,-1842.92
IN-2019-101258,2022-12-01,2022-12-03,CUST-0152,Customer 0152,Corporate,India,Hyderabad,South,Off-Bin-891,Office Supplies,Binders,Binders Item 30,18108.48,8,0.0,2716.27
IN-2020-104509,2022-12-01,2022-12-05,CUST-0174,Customer 0174,Corporate,India,Chennai,South,Tec-Acc-259,Technology,Accessories,Accessories Item 16,24537.72,5,0.1,4089.62
IN-2022-101465,2022-12-01,2022-12-05,CUST-0323,Customer 0323,Corporate,India,Bhubaneswar,East,Off-Art-238,Office Supplies,Art,Art Item 10,7372.42,4,0.0,1105.86
IN-2021-100787,2022-12-01,2022-12-08,CUST-0226,Customer 0226,Consumer,India,Ahmedabad,West,Tec-Acc-246,Technology,Accessories,Accessories Item 36,31593.76,6,0.1,5265.63
IN-2022-103817,2022-12-01,2022-12-05,CUST-0259,Customer 0259,Consumer,India,Patna,East,Fur-Boo-134,Furniture,Bookcases,Bookcases Item 10,24102.26,5,0.2,-4519.17
IN-2022-104085,2022-12-01,2022-12-06,CUST-0316,Customer 0316,Consumer,India,Pune,West,Off-Art-357,Office Supplies,Art,Art Item 13,195.49,1,0.0,29.32
IN-2019-100808,2022-12-01,2022-12-07,CUST-0346,Customer 0346,Consumer,India,Hyderabad,South,Tec-Pho-682,Technology,Phones,Phones Item 17,70570.83,6,0.0,17642.71
IN-2020-101296,2022-12-01,2022-12-02,CUST-0428,Customer 0428,Corporate,India,Bhubaneswar,East,Fur-Fur-814,Furniture,Furnishings,Furnishings Item 12,5731.4,1,0.0,286.57
IN-2022-104481,2022-12-01,2022-12-04,CUST-0356,Customer 0356,Home Office,India,Bhubaneswar,East,Fur-Cha-690,Furniture,Chairs,Chairs Item 30,66155.45,5,0.1,-3675.3
IN-2021-103086,2022-12-02,2022-12-05,CUST-0300,Customer 0300,Consumer,India,Chennai,South,Off-Art-435,Office Supplies,Art,Art Item 10,13689.88,3,0.0,2053.48
IN-2022-101366,2022-12-02,2022-12-07,CUST-0379,Customer 0379,Home Office,India,Ahmedabad,West,Fur-Fur-711,Furniture,Furnishings,Furnishings Item 45,29681.19,4,0.0,1484.06
IN-2019-101106,2022-12-02,2022-12-03,CUST-0255,Customer 0255,Consumer,India,Bhubaneswar,East,Tec-Pho-808,Technology,Phones,Phones Item 34,118646.43,7,0.0,29661.61
IN-2019-102742,2022-12-02,2022-12-06,CUST-0225,Customer 0225,Home Office,India,Patna,East,Off-Pap-267,Office Supplies,Paper,Paper Item 33,984.78,7,0.5,-689.35
IN-2020-100921,2022-12-03,2022-12-10,CUST-0298,Customer 0298,Consumer,India,Pune,West,Fur-Tab-854,Furniture,Tables,Tables Item 45,24992.23,9,0.2,-4686.04
IN-2022-100523,2022-12-03,2022-12-08,CUST-0429,Customer 0429,Home Office,India,Kolkata,East,Fur-Cha-285,Furniture,Chairs,Chairs Item 39,23442.08,3,0.0,1172.1
IN-2020-102546,2022-12-03,2022-12-07,CUST-0178,Customer 0178,Home Office,India,Patna,East,Fur-Tab-802,Furniture,Tables,Tables Item 20,126798.67,10,0.1,-7044.37
IN-2020-104309,2022-12-03,2022-12-05,CUST-0251,Customer 0251,Consumer,India,Bangalore,South,Tec-Mac-720,Technology,Machines,Machines Item 31,70907.32,9,0.2,4431.71
IN-2021-103819,2022-12-03,2022-12-07,CUST-0359,Customer 0359,Home Office,India,Lucknow,North,Tec-Cop-311,Technology,Copiers,Copiers Item 16,33284.93,7,0.1,5547.49
IN-2022-103029,2022-12-04,2022-12-11,CUST-0263,Customer 0263,Home Office,India,Surat,West,Fur-Cha-877,Furniture,Chairs,Chairs Item 31,101172.68,8,0.1,-5620.7
IN-2021-101259,2022-12-04,2022-12-07,CUST-0197,Customer 0197,Corporate,India,Surat,West,Tec-Acc-592,Technology,Accessories,Accessories Item 43,8247.7,1,0.0,2061.93
IN-2022-101159,2022-12-05,2022-12-12,CUST-0390,Customer 0390,Corporate,India,Guwahati,East,Tec-Pho-767,Technology,Phones,Phones Item 11,139271.71,9,0.0,34817.93
IN-2021-100200,2022-12-05,2022-12-12,CUST-0436,Customer 0436,Home Office,India,Mumbai,West,Fur-Tab-996,Furniture,Tables,Tables Item 13,7140.45,1,0.1,-396.69
IN-2021-100688,2022-12-05,2022-12-10,CUST-0292,Customer 0292,Consumer,India,Surat,West,Off-Pap-312,Office Supplies,Paper,Paper Item 22,11484.63,9,0.1,638.03
IN-2022-102834,2022-12-05,2022-12-07,CUST-0299,Customer 0299,Consumer,India,Surat,West,Fur-Fur-762,Furniture,Furnishings,Furnishings Item 24,39266.84,9,0.0,1963.34
IN-2022-100837,2022-12-05,2022-12-12,CUST-0356,Customer 0356,Consumer,India,Mumbai,West,Off-Art-173,Office Supplies,Art,Art Item 45,18646.36,5,0.1,1035.91
IN-2019-100983,2022-12-05,2022-12-09,CUST-0494,Customer 0494,Home Office,India,Pune,West,Off-Bin-752,Office Supplies,Binders,Binders Item 29,655.95,5,0.0,98.39
IN-2022-102880,2022-12-06,2022-12-11,CUST-0101,Customer 0101,Consumer,India,Kolkata,East,Tec-Cop-554,Technology,Copiers,Copiers Item 36,69860.34,8,0.1,11643.39
IN-2019-102159,2022-12-06,2022-12-09,CUST-0226,Customer 0226,Home Office,India,Chennai,South,Tec-Cop-483,Technology,Copiers,Copiers Item 49,171797.32,10,0.0,42949.33
IN-2021-102327,2022-12-06,2022-12-11,CUST-0059,Customer 0059,Home Office,India,Ahmedabad,West,Fur-Tab-323,Furniture,Tables,Tables Item 32,67594.45,5,0.0,3379.72
IN-2019-101847,2022-12-06,2022-12-13,CUST-0250,Customer 0250,Home Office,India,Hyderabad,South,Tec-Pho-412,Technology,Phones,Phones Item 12,193198.31,10,0.0,48299.58
IN-2019-102900,2022-12-06,2022-12-09,CUST-0414,Customer 0414,Consumer,India,Pune,West,Tec-Mac-737,Technology,Machines,Machines Item 10,8382.17,1,0.0,2095.54
IN-2022-101096,2022-12-06,2022-12-10,CUST-0098,Customer 0098,Consumer,India,Surat,West,Fur-Boo-954,Furniture,Bookcases,Bookcases Item 8,7818.31,2,0.0,390.92
IN-2020-102092,2022-12-06,2022-12-10,CUST-0107,Customer 0107,Home Office,India,Chennai,South,Fur-Tab-239,Furniture,Tables,Tables Item 14,30745.62,4,0.2,-5764.8
IN-2021-104214,2022-12-06,2022-12-12,CUST-0434,Customer 0434,Home Office,India,Chennai,South,Tec-Acc-332,Technology,Accessories,Accessories Item 47,81027.25,5,0.0,20256.81
IN-2019-103698,2022-12-07,2022-12-11,CUST-0145,Customer 0145,Corporate,India,Delhi,North,Fur-Boo-502,Furniture,Bookcases,Bookcases Item 16,90511.15,9,0.1,-5028.4
IN-2020-101571,2022-12-07,2022-12-10,CUST-0146,Customer 0146,Home Office,India,Surat,West,Tec-Cop-628,Technology,Copiers,Copiers Item 28,82247.26,7,0.0,20561.82
IN-2019-102716,2022-12-07,2022-12-09,CUST-0371,Customer 0371,Corporate,India,Bangalore,South,Tec-Cop-753,Technology,Copiers,Copiers Item 12,136563.1,10,0.2,8535.19
IN-2020-101794,2022-12-07,2022-12-09,CUST-0133,Customer 0133,Corporate,India,Ahmedabad,West,Fur-Boo-854,Furniture,Bookcases,Bookcases Item 38,7030.56,2,0.0,351.53
IN-2020-103181,2022-12-07,2022-12-09,CUST-0296,Customer 0296,Corporate,India,Ahmedabad,West,Off-Bin-245,Office Supplies,Binders,Binders Item 31,722.66,2,0.0,108.4
IN-2022-103489,2022-12-07,2022-12-10,CUST-0154,Customer 0154,Corporate,India,Kolkata,East,Fur-Fur-559,Furniture,Furnishings,Furnishings Item 40,53275.5,5,0.0,2663.78
IN-2019-104946,2022-12-07,2022-12-09,CUST-0422,Customer 0422,Corporate,India,Mumbai,West,Fur-Cha-645,Furniture,Chairs,Chairs Item 22,9006.76,3,0.0,450.34
IN-2021-104063,2022-12-07,2022-12-13,CUST-0244,Customer 0244,Corporate,India,Chandigarh,North,Off-Bin-157,Office Supplies,Binders,Binders Item 13,16829.31,4,0.0,2524.4
IN-2020-101875,2022-12-08,2022-12-13,CUST-0310,Customer 0310,Corporate,India,Guwahati,East,Fur-Tab-669,Furniture,Tables,Tables Item 37,70039.71,6,0.0,3501.99
IN-2019-102145,2022-12-08,2022-12-14,CUST-0071,Customer 0071,Home Office,India,Delhi,North,Fur-Tab-233,Furniture,Tables,Tables Item 1,70609.71,6,0.0,3530.49
IN-2021-104857,2022-12-08,2022-12-15,CUST-0293,Customer 0293,Home Office,India,Chennai,South,Off-Pap-147,Office Supplies,Paper,Paper Item 13,1816.49,4,0.0,272.47
IN-2022-102902,2022-12-08,2022-12-10,CUST-0110,Customer 0110,Home Office,India,Jaipur,North,Off-Art-879,Office Supplies,Art,Art Item 19,28285.52,9,0.1,1571.42
IN-2020-101127,2022-12-08,2022-12-11,CUST-0106,Customer 0106,Consumer,India,Surat,West,Tec-Pho-283,Technology,Phones,Phones Item 24,35919.88,6,0.1,5986.65
IN-2020-100584,2022-12-08,2022-12-13,CUST-0499,Customer 0499,Corporate,India,Jaipur,North,Fur-Boo-231,Furniture,Bookcases,Bookcases Item 41,26827.44,7,0.1,-1490.41
IN-2021-100968,2022-12-09,2022-12-13,CUST-0400,Customer 0400,Consumer,India,Mumbai,West,Tec-Cop-606,Technology,Copiers,Copiers Item 40,100335.25,9,0.1,16722.54
IN-2022-100254,2022-12-09,2022-12-11,CUST-0003,Customer 0003,Home Office,India,Mumbai,West,Tec-Pho-632,Technology,Phones,Phones Item 1,103727.34,7,0.0,25931.83
IN-2022-103046,2022-12-09,2022-12-13,CUST-0257,Customer 0257,Home Office,India,Pune,West,Fur-Cha-470,Furniture,Chairs,Chairs Item 14,85537.85,8,0.0,4276.89
IN-2020-104149,2022-12-09,2022-12-10,CUST-0139,Customer 0139,Corporate,India,Jaipur,North,Off-Bin-935,Office Supplies,Binders,Binders Item 37,34133.72,9,0.0,5120.06
IN-2020-101892,2022-12-09,2022-12-14,CUST-0004,Customer 0004,Corporate,India,Bangalore,South,Tec-Acc-524,Technology,Accessories,Accessories Item 48,23718.33,3,0.5,-11859.17
IN-2022-100137,2022-12-09,2022-12-10,CUST-0474,Customer 0474,Consumer,India,Ahmedabad,West,Tec-Pho-283,Technology,Phones,Phones Item 21,17479.84,1,0.1,2913.31
IN-2021-100040,2022-12-09,2022-12-15,CUST-0302,Customer 0302,Home Office,India,Kolkata,East,Fur-Fur-332,Furniture,Furnishings,Furnishings Item 24,33612.72,3,0.0,1680.64
IN-2020-100599,2022-12-09,2022-12-15,CUST-0088,Customer 0088,Consumer,India,Kolkata,East,Fur-Fur-982,Furniture,Furnishings,Furnishings Item 10,145558.71,10,0.0,7277.94
IN-2021-102849,2022-12-09,2022-12-14,CUST-0477,Customer 0477,Home Office,India,Pune,West,Tec-Cop-598,Technology,Copiers,Copiers Item 19,35399.85,3,0.1,5899.98
IN-2020-103995,2022-12-10,2022-12-11,CUST-0241,Customer 0241,Consumer,India,Bangalore,South,Tec-Pho-626,Technology,Phones,Phones Item 31,143207.31,10,0.0,35801.83
IN-2022-100413,2022-12-10,2022-12-14,CUST-0344,Customer 0344,Corporate,India,Delhi,North,Tec-Acc-366,Technology,Accessories,Accessories Item 11,111533.38,9,0.0,27883.35
IN-2022-103011,2022-12-10,2022-12-15,CUST-0126,Customer 0126,Consumer,India,Chennai,South,Tec-Cop-792,Technology,Copiers,Copiers Item 28,25126.94,3,0.5,-12563.47
IN-2019-101836,2022-12-10,2022-12-13,CUST-0452,Customer 0452,Home Office,India,Bhubaneswar,East,Tec-Acc-349,Technology,Accessories,Accessories Item 30,83980.08,6,0.0,20995.02
IN-2020-104820,2022-12-11,2022-12-17,CUST-0368,Customer 0368,Home Office,India,Kochi,South,Fur-Fur-701,Furniture,Furnishings,Furnishings Item 49,26191.15,3,0.0,1309.56
IN-2019-102509,2022-12-11,2022-12-16,CUST-0478,Customer 0478,Home Office,India,Lucknow,North,Tec-Pho-789,Technology,Phones,Phones Item 23,40255.71,6,0.1,6709.29
IN-2022-102341,2022-12-11,2022-12-16,CUST-0321,Customer 0321,Corporate,India,Chandigarh,North,Tec-Mac-134,Technology,Machines,Machines Item 50,116002.07,8,0.1,19333.68
IN-2019-103016,2022-12-11,2022-12-17,CUST-0215,Customer 0215,Home Office,India,Patna,East,Tec-Acc-658,Technology,Accessories,Accessories Item 32,46986.66,5,0.0,11746.67
IN-2020-104219,2022-12-11,2022-12-18,CUST-0446,Customer 0446,Consumer,India,Delhi,North,Off-Sto-522,Office Supplies,Storage,Storage Item 27,18391.29,8,0.1,1021.74
IN-2021-104221,2022-12-12,2022-12-16,CUST-0084,Customer 0084,Corporate,India,Jaipur,North,Tec-Pho-772,Technology,Phones,Phones Item 47,151566.16,9,0.0,37891.54
IN-2021-103239,2022-12-12,2022-12-16,CUST-0383,Customer 0383,Consumer,India,Chandigarh,North,Tec-Mac-687,Technology,Machines,Machines Item 48,14199.94,2,0.0,3549.99
IN-2020-104630,2022-12-12,2022-12-16,CUST-0376,Customer 0376,Consumer,India,Chandigarh,North,Tec-Acc-696,Technology,Accessories,Accessories Item 22,42985.71,8,0.0,10746.43
IN-2021-104984,2022-12-12,2022-12-16,CUST-0129,Customer 0129,Corporate,India,Bangalore,South,Fur-Fur-683,Furniture,Furnishings,Furnishings Item 36,26127.18,5,0.2,-4898.85
IN-2021-101775,2022-12-12,2022-12-15,CUST-0347,Customer 0347,Consumer,India,Kochi,South,Tec-Pho-542,Technology,Phones,Phones Item 42,38565.76,8,0.1,6427.63
IN-2020-101132,2022-12-12,2022-12-15,CUST-0242,Customer 0242,Home Office,India,Chandigarh,North,Fur-Tab-110,Furniture,Tables,Tables Item 3,30507.54,5,0.2,-5720.16
IN-2019-102085,2022-12-12,2022-12-16,CUST-0403,Customer 0403,Home Office,India,Jaipur,North,Tec-Acc-875,Technology,Accessories,Accessories Item 4,30046.91,4,0.5,-15023.45
IN-2022-102702,2022-12-12,2022-12-16,CUST-0128,Customer 0128,Consumer,India,Surat,West,Tec-Acc-613,Technology,Accessories,Accessories Item 31,71143.34,7,0.0,17785.83
IN-2021-104190,2022-12-12,2022-12-19,CUST-0324,Customer 0324,Consumer,India,Lucknow,North,Tec-Mac-528,Technology,Machines,Machines Item 13,87361.74,7,0.0,21840.43
IN-2019-101491,2022-12-12,2022-12-19,CUST-0205,Customer 0205,Corporate,India,Surat,West,Off-Sto-721,Office Supplies,Storage,Storage Item 40,10563.72,7,0.0,1584.56
IN-2019-100673,2022-12-13,2022-12-14,CUST-0152,Customer 0152,Consumer,India,Hyderabad,South,Tec-Mac-635,Technology,Machines,Machines Item 21,183431.76,10,0.0,45857.94
IN-2021-100627,2022-12-13,2022-12-15,CUST-0327,Customer 0327,Home Office,India,Bhubaneswar,East,Off-Bin-548,Office Supplies,Binders,Binders Item 44,10021.09,5,0.1,556.73
IN-2021-102499,2022-12-13,2022-12-17,CUST-0090,Customer 0090,Home Office,India,Delhi,North,Off-Art-238,Office Supplies,Art,Art Item 46,15567.5,7,0.0,2335.12
IN-2020-104560,2022-12-13,2022-12-19,CUST-0215,Customer 0215,Corporate,India,Hyderabad,South,Tec-Cop-443,Technology,Copiers,Copiers Item 42,7434.04,1,0.1,1239.01
IN-2021-104252,2022-12-13,2022-12-20,CUST-0118,Customer 0118,Home Office,India,Chandigarh,North,Off-Art-721,Office Supplies,Art,Art Item 29,19542.41,7,0.0,2931.36
IN-2020-104164,2022-12-13,2022-12-20,CUST-0115,Customer 0115,Home Office,India,Jaipur,North,Off-Art-777,Office Supplies,Art,Art Item 25,22237.77,7,0.0,3335.67
IN-2020-100113,2022-12-13,2022-12-20,CUST-0177,Customer 0177,Consumer,India,Hyderabad,South,Tec-Pho-454,Technology,Phones,Phones Item 29,81050.39,5,0.0,20262.6
IN-2020-103117,2022-12-14,2022-12-18,CUST-0046,Customer 0046,Consumer,India,Kochi,South,Tec-Acc-436,Technology,Accessories,Accessories Item 6,49361.59,5,0.0,12340.4
IN-2020-100715,2022-12-14,2022-12-21,CUST-0064,Customer 0064,Consumer,India,Lucknow,North,Tec-Pho-839,Technology,Phones,Phones Item 11,60444.33,6,0.1,10074.06
IN-2021-104141,2022-12-14,2022-12-20,CUST-0127,Customer 0127,Corporate,India,Patna,East,Fur-Tab-105,Furniture,Tables,Tables Item 17,50501.58,6,0.0,2525.08
IN-2022-103971,2022-12-14,2022-12-21,CUST-0144,Customer 0144,Consumer,India,Bangalore,South,Fur-Tab-153,Furniture,Tables,Tables Item 49,24142.63,2,0.1,-1341.26
IN-2022-100342,2022-12-15,2022-12-22,CUST-0346,Customer 0346,Home Office,India,Chennai,South,Tec-Mac-793,Technology,Machines,Machines Item 45,29097.14,3,0.0,7274.28
IN-2020-104433,2022-12-15,2022-12-21,CUST-0080,Customer 0080,Home Office,India,Surat,West,Off-Bin-414,Office Supplies,Binders,Binders Item 1,14587.59,6,0.0,2188.14
IN-2021-104947,2022-12-15,2022-12-22,CUST-0067,Customer 0067,Consumer,India,Kolkata,East,Off-Art-399,Office Supplies,Art,Art Item 21,11208.23,8,0.0,1681.23
IN-2022-103799,2022-12-15,2022-12-20,CUST-0200,Customer 0200,Home Office,India,Chennai,South,Off-Bin-258,Office Supplies,Binders,Binders Item 15,20680.11,5,0.1,1148.9
IN-2022-100078,2022-12-15,2022-12-22,CUST-0289,Customer 0289,Home Office,India,Hyderabad,South,Tec-Mac-254,Technology,Machines,Machines Item 29,21660.87,2,0.1,3610.14
IN-2021-100530,2022-12-16,2022-12-21,CUST-0066,Customer 0066,Corporate,India,Chandigarh,North,Tec-Acc-246,Technology,Accessories,Accessories Item 25,80156.68,10,0.5,-40078.34
IN-2021-104091,2022-12-16,2022-12-20,CUST-0232,Customer 0232,Home Office,India,Lucknow,North,Tec-Mac-847,Technology,Machines,Machines Item 5,21107.16,2,0.0,5276.79
IN-2020-103595,2022-12-16,2022-12-18,CUST-0182,Customer 0182,Consumer,India,Bangalore,South,Tec-Mac-701,Technology,Machines,Machines Item 30,26816.7,5,0.1,4469.45
IN-2022-101819,2022-12-16,2022-12-18,CUST-0262,Customer 0262,Corporate,India,Lucknow,North,Off-Pap-722,Office Supplies,Paper,Paper Item 28,23589.55,10,0.2,-1474.35
IN-2022-104235,2022-12-16,2022-12-22,CUST-0409,Customer 0409,Consumer,India,Bhubaneswar,East,Off-Sto-141,Office Supplies,Storage,Storage Item 35,10982.83,5,0.2,-686.43
IN-2022-104193,2022-12-16,2022-12-22,CUST-0424,Customer 0424,Consumer,India,Guwahati,East,Off-Pap-813,Office Supplies,Paper,Paper Item 40,17390.66,7,0.2,-1086.92
IN-2021-103900,2022-12-16,2022-12-22,CUST-0349,Customer 0349,Corporate,India,Chandigarh,North,Fur-Cha-830,Furniture,Chairs,Chairs Item 40,33401.07,9,0.0,1670.05
IN-2022-100074,2022-12-17,2022-12-23,CUST-0158,Customer 0158,Consumer,India,Bangalore,South,Fur-Tab-408,Furniture,Tables,Tables Item 14,17288.44,3,0.0,864.42
IN-2022-100006,2022-12-17,2022-12-20,CUST-0498,Customer 0498,Home Office,India,Mumbai,West,Tec-Pho-798,Technology,Phones,Phones Item 35,82644.9,5,0.0,20661.22
IN-2022-103035,2022-12-17,2022-12-23,CUST-0387,Customer 0387,Consumer,India,Hyderabad,South,Off-Pap-953,Office Supplies,Paper,Paper Item 37,17269.67,5,0.1,959.43
IN-2019-104408,2022-12-17,2022-12-18,CUST-0053,Customer 0053,Consumer,India,Surat,West,Tec-Acc-951,Technology,Accessories,Accessories Item 4,7842.66,1,0.2,490.17
IN-2020-100124,2022-12-17,2022-12-19,CUST-0373,Customer 0373,Consumer,India,Mumbai,West,Off-Bin-789,Office Supplies,Binders,Binders Item 47,11028.19,9,0.0,1654.23
IN-2021-103538,2022-12-17,2022-12-20,CUST-0267,Customer 0267,Consumer,India,Chandigarh,North,Off-Bin-176,Office Supplies,Binders,Binders Item 25,17181.45,6,0.1,954.53
IN-2020-103550,2022-12-18,2022-12-21,CUST-0424,Customer 0424,Corporate,India,Mumbai,West,Tec-Cop-635,Technology,Copiers,Copiers Item 18,34758.59,2,0.0,8689.65
IN-2019-104365,2022-12-18,2022-12-23,CUST-0382,Customer 0382,Corporate,India,Bhubaneswar,East,Off-Sto-510,Office Supplies,Storage,Storage Item 7,35933.18,8,0.0,5389.98
IN-2022-102513,2022-12-18,2022-12-21,CUST-0150,Customer 0150,Consumer,India,Bhubaneswar,East,Tec-Acc-167,Technology,Accessories,Accessories Item 25,34835.08,5,0.0,8708.77
IN-2020-104686,2022-12-19,2022-12-22,CUST-0449,Customer 0449,Consumer,India,Patna,East,Fur-Tab-709,Furniture,Tables,Tables Item 40,17877.11,2,0.0,893.86
IN-2019-101029,2022-12-19,2022-12-22,CUST-0353,Customer 0353,Consumer,India,Hyderabad,South,Off-Sto-213,Office Supplies,Storage,Storage Item 8,7878.79,10,0.2,-492.42
IN-2021-103510,2022-12-19,2022-12-21,CUST-0130,Customer 0130,Corporate,India,Surat,West,Fur-Boo-380,Furniture,Bookcases,Bookcases Item 4,45028.9,4,0.0,2251.44
IN-2021-104571,2022-12-20,2022-12-21,CUST-0326,Customer 0326,Consumer,India,Bhubaneswar,East,Off-Bin-699,Office Supplies,Binders,Binders Item 46,32971.32,10,0.2,-2060.71
IN-2020-103915,2022-12-20,2022-12-22,CUST-0339,Customer 0339,Home Office,India,Chennai,South,Tec-Pho-257,Technology,Phones,Phones Item 16,122160.7,9,0.1,20360.12
IN-2019-103893,2022-12-20,2022-12-27,CUST-0230,Customer 0230,Consumer,India,Bangalore,South,Off-Bin-350,Office Supplies,Binders,Binders Item 28,21779.7,6,0.1,1209.98
IN-2021-102422,2022-12-21,2022-12-25,CUST-0410,Customer 0410,Corporate,India,Bhubaneswar,East,Fur-Cha-173,Furniture,Chairs,Chairs Item 15,15098.49,5,0.0,754.92
IN-2021-103825,2022-12-21,2022-12-24,CUST-0089,Customer 0089,Consumer,India,Lucknow,North,Fur-Cha-456,Furniture,Chairs,Chairs Item 50,35631.77,5,0.1,-1979.54
IN-2019-104528,2022-12-21,2022-12-27,CUST-0360,Customer 0360,Home Office,India,Ahmedabad,West,Tec-Pho-933,Technology,Phones,Phones Item 21,100159.59,8,0.1,16693.26
IN-2022-103371,2022-12-21,2022-12-24,CUST-0289,Customer 0289,Consumer,India,Pune,West,Off-Pap-436,Office Supplies,Paper,Paper Item 45,32902.76,9,0.0,4935.41
IN-2021-102118,2022-12-21,2022-12-25,CUST-0478,Customer 0478,Corporate,India,Ahmedabad,West,Off-Pap-664,Office Supplies,Paper,Paper Item 27,3228.85,2,0.0,484.33
IN-2021-104438,2022-12-21,2022-12-23,CUST-0144,Customer 0144,Consumer,India,Kochi,South,Off-Art-858,Office Supplies,Art,Art Item 6,12930.61,3,0.1,718.37
